Active VC,ZAWL Stock,RAS Stock,Regional stock,Plant stock,PPL,FUEL,Trim,Color,AMT/ MT,EX-SHOWROOM,Consumer Discount,Green Bonus,Existing TATA ICE user,Existing TATA EV user,Intervention,Exchange/Scrappage,Unknown w ,Unknown x,Unknown y,Unknown z ,Top 20 Corporate/Alliance,TOI/Rural govt/Top 10,Aditional discount,Final Billing Price,INSURANCE 75%,By Dealer,Self,Normal RTO,TRC,BH,TCS @ 1%,Fastag,On Road Price
54710625AQFR,,,,Yes,Curvv,Petrol GDI,CURVV CRTV + S TGDI,NITCN_GYCNBK,MT,1519990,0,0,0,0,0,20000,0,0,0,0,0,0,,1499990,48113,35000,0,158808.6826,200,15000,15200,600,1772911.683
54711025AQFR,,,,Yes,Curvv,Petrol GDI,Curvv Accomplished S 1.2 GDI,NITCN_GYCNBK,MT,1619990,0,0,0,0,0,20000,0,0,0,0,0,0,,1599990,50225,35000,0,168933.1051,200,15000,16200,600,1886148.105
54711125AQFR,,,,Yes,Curvv,Petrol GDI,CURVV ACCOM + A TGDI,NITCN_GYCNBK,MT,1769990,0,0,0,0,0,20000,0,0,0,0,0,0,,1749990,53394,35000,0,184119.811,200,15000,17700,600,2056003.811
54712125AQFR,,,,,Curvv,Petrol GDI,Curvv Creative+S DCA 1.2GDI,NITCN_GYCNBK,DCA,1669990,0,0,0,0,0,20000,0,0,0,0,0,0,,1649990,51282,35000,0,173995.3388,200,15000,16700,600,1942767.339
54712525AQFR,,,,Yes,Curvv,Petrol GDI,Curvv Accomplished S DCA 1.2 GDI,NITCN_GYCNBK,DCA,1649990,0,0,0,0,0,20000,0,0,0,0,0,0,,1629990,50957,35000,0,172000.3823,200,15000,16500,600,1920247.382
54712625AQFR,,,,Yes,Curvv,Petrol GDI,Curvv Accomplished+A DCA1.2GDI,NITCN_GYCNBK,DCA,1919990,0,0,0,0,0,20000,0,0,0,0,0,0,,1899990,56567,35000,0,199306.6372,200,15000,19200,600,2225863.637
54716225AQER,,,,,Curvv,Petrol GDI,Curvv Creative S 1.2 GDI,NITRO_CRIMSN,MT,1419990,0,0,0,0,0,20000,0,0,0,0,0,0,,1399990,45997,35000,0,148684.3593,200,15000,14200,600,1659671.359
54650327AIJR,,,,Yes,Harrier,Diesel,SMT,Lunar White,MT,1499990,0,0,0,0,0,0,0,0,0,0,0,0,,1499990,57539,35000,0,209699,200,15000,15000,600,1833028
54650327AK8R,,,,Yes,Harrier,Diesel,SMT,Coral Red,MT,1499990,0,0,0,0,0,0,0,0,0,0,0,0,,1499990,57539,35000,0,209699,200,15000,15000,600,1833028
54660327AL3R,,,,Yes,Safari,Diesel,SMT,Stardust Ash,MT,1549990,0,0,0,0,0,0,0,0,0,0,0,0,,1549990,59086,35000,0,216649,200,15000,15500,600,1892025
54660327AM3R,,,,Yes,Safari,Diesel,SMT,Galactic Sapphire,MT,1549990,0,0,0,0,0,0,0,0,0,0,0,0,,1549990,59086,35000,0,216649,200,15000,15500,600,1892025
54660327ANER,,,,Yes,Safari,Diesel,SMT,Stellar Frost,MT,1549990,0,0,0,0,0,0,0,0,0,0,0,0,,1549990,59086,35000,0,216649,200,15000,15500,600,1892025
54660327ANZR,,,,Yes,Safari,Diesel,SMT,Lunar Slate,MT,1549990,0,0,0,0,0,0,0,0,0,0,0,0,,1549990,59086,35000,0,216649,200,15000,15500,600,1892025
54714825APTR,,Yes,Yes,Yes,Curvv,Diesel,CURVV ACCOM + A DMT,GLY_CARBN_BK,MT,1801990,0,0,0,0,0,45000,0,0,0,0,0,0,,1756990,57884,35000,0,248368.65,200,15000,18020,600,2132062.65
54713225APTR,,Yes,Yes,Yes,Curvv,Petrol GDI,CURVV ACCOM + A TGDI,GLY_CARBN_BK,MT,1769990,0,0,0,0,0,20000,0,0,0,0,0,0,,1749990,53394,35000,0,184119.811,200,15000,17700,600,2056003.811
54681624AP1R,,,,,Punch,EV,EMP S LR,Daytona Grey,EV,1364000,0,20000,0,0,0,30000,0,0,0,0,0,0,,1314000,52588,35000,0,2200,200,15000,13640,600,1433228
54682924APLR,,,,,Punch,EV,EMP S,Oxide Grey,EV,1284000,0,20000,0,0,0,30000,0,0,0,0,0,0,,1234000,36603,35000,0,2200,200,15000,12840,600,1336443
54682224APLR,,,,,Punch,EV,EMP + S,Oxide Grey,EV,1314000,0,20000,0,0,0,30000,0,0,0,0,0,0,,1264000,37130,35000,0,2200,200,15000,13140,600,1367270
54682424AOGR,,,Yes,,Punch,EV,ADV S,Pristine White,EV,1214000,0,20000,0,0,0,30000,0,0,0,0,0,0,,1164000,35373,35000,0,2200,200,15000,12140,600,1264513
54682424AOHR,,,,Yes,Punch,EV,ADV S,Fearless Red,EV,1214000,0,20000,0,0,0,30000,0,0,0,0,0,0,,1164000,35373,35000,0,2200,200,15000,12140,600,1264513
54682424AP0R,,,,Yes,Punch,EV,ADV S,Seaweed Green,EV,1214000,0,20000,0,0,0,30000,0,0,0,0,0,0,,1164000,35373,35000,0,2200,200,15000,12140,600,1264513
54718825APTR,,,,,Curvv,Diesel,CURVV ACCOM S DCA,GLY_CARBN_BK,DCA,1818990,0,0,0,0,0,45000,0,0,0,0,0,0,,1773990,58282,35000,0,250663.65,200,15000,18190,600,2151925.65
54718925APTR,,,Yes,,Curvv,Diesel,CURVV ACCOM + A DCA,GLY_CARBN_BK,DCA,1951990,0,0,0,0,0,45000,0,0,0,0,0,0,,1906990,61379,35000,0,268618.65,200,15000,19520,600,2307307.65
54711126APTR,,,,Yes,Curvv,Petrol GDI,Curvv Accomplished S 1.2 GDI,GLY_CARBN_BK,MT,1648990,0,0,0,0,0,20000,0,0,0,0,0,0,,1628990,50810,35000,0,172472.485,200,15000,16490,600,1919562.485
54718825APTR,,,,,Curvv,Diesel,CURVV ACCOM S DMT,GLY_CARBN_BK,MT,1818990,0,0,0,0,0,45000,0,0,0,0,0,0,,1773990,58282,35000,0,250663.65,200,15000,18190,600,2151925.65
54891625AL1R,,,,Yes,Nexon,CNG,Smart +,FLAME RED,MT,999990,15000,0,0,0,0,15000,0,0,0,0,0,0,,969990,35947,35000,0,106149.0329,200,15000,0,600,1162886.033
54891725AL1R,,,,,Nexon,CNG,Smart + S,FLAME RED,MT,1029990,15000,0,0,0,0,15000,0,0,0,0,0,0,,999990,36545,35000,0,109186.5232,200,15000,10300,600,1206821.523
54893425AL1R,,,,Yes,Nexon,CNG,Pure +,FLAME RED,MT,1069990,15000,0,0,0,0,15000,0,0,0,0,0,0,,1039990,37338,35000,0,113236.4875,200,15000,10700,600,1252064.488
54893525AL1R,,,,Yes,Nexon,CNG,Pure + S,FLAME RED,MT,1099990,15000,0,0,0,0,15000,0,0,0,0,0,0,,1069990,37929,35000,0,116273.9875,200,15000,11000,600,1285992.988
54893625AL1R,,,,Yes,Nexon,CNG,Creative,FLAME RED,MT,1199990,15000,0,0,0,0,15000,0,0,0,0,0,0,,1169990,39910,35000,0,126398.9932,200,15000,12000,600,1399098.993
54893725AL1R,,,,Yes,Nexon,CNG,Creative +S,FLAME RED,MT,1229990,15000,0,0,0,0,15000,0,0,0,0,0,0,,1199990,40508,35000,0,129436.4875,200,15000,12300,600,1433034.488
54893825AQ8R,,,,Yes,Nexon,CNG,Creative + PS,FLMRD_CRNBKH,MT,1329990,15000,0,0,0,0,15000,0,0,0,0,0,0,,1299990,42488,35000,0,139561.5161,200,15000,13300,600,1546139.516
54893925AQ8R,,,,Yes,Nexon,CNG,Fearless + PS,FLMRD_CRNBKH,MT,1429990,15000,0,0,0,0,15000,0,0,0,0,0,0,,1399990,44470,35000,0,149686.5078,200,15000,14300,600,1659246.508
54894225AL1R,,,,,Nexon,CNG,Smart,FLAME RED,MT,899990,15000,0,0,0,0,15000,0,0,0,0,0,0,,869990,33967,35000,0,96023.9875,200,15000,0,600,1050780.988
54640226AL1R,,,,,Nexon,Diesel,Smart +,FLAME RED,MT,999990,15000,0,0,0,0,30000,0,0,0,0,0,0,,954990,37417,35000,0,140898.6275,200,15000,0,600,1184105.628
54640326AL1R,,,,Yes,Nexon,Diesel,Smart + S,FLAME RED,MT,1029990,15000,0,0,0,0,30000,0,0,0,0,0,0,,984990,38065,35000,0,144948.6414,200,15000,10300,600,1229103.641
54640827AL1R,,,,,Nexon,Diesel,Pure +,FLAME RED,MT,1099990,15000,0,0,0,0,30000,0,0,0,0,0,0,,1054990,39567,35000,0,154398.65,200,15000,11000,600,1310755.65
54640927AL1R,,,,,Nexon,Diesel,Pure +,FLAME RED,AMT,1169990,15000,0,0,0,0,30000,0,0,0,0,0,0,,1124990,41074,35000,0,163848.6099,200,15000,11700,600,1392412.61
54641227AL1R,,,,Yes,Nexon,Diesel,Pure + S,FLAME RED,MT,1129990,15000,0,0,0,0,30000,0,0,0,0,0,0,,1084990,40215,35000,0,158448.6966,200,15000,11300,600,1345753.697
54641627AL1R,,,,Yes,Nexon,Diesel,Creative,FLAME RED,AMT,1309990,15000,0,0,0,0,30000,0,0,0,0,0,0,,1264990,44085,35000,0,182748.678,200,15000,13100,600,1555723.678
54641727AL1R,,,,Yes,Nexon,Diesel,Creative,FLAME RED,MT,1239990,15000,0,0,0,0,30000,0,0,0,0,0,0,,1194990,42578,35000,0,173298.6742,200,15000,12400,600,1474066.674
54643027AQ8R,,,,Yes,Nexon,Diesel,Creative + PS,FLMRD_CRNBKH,AMT,1439990,15000,0,0,0,0,30000,0,0,0,0,0,0,,1394990,46878,35000,0,200298.6963,200,15000,14400,600,1707366.696
54643127AQ8R,,,,Yes,Nexon,Diesel,Creative + PS,FLMRD_CRNBKH,MT,1369990,15000,0,0,0,0,30000,0,0,0,0,0,0,,1324990,45374,35000,0,190848.6248,200,15000,13700,600,1625712.625
54644027AQ8R,,,,Yes,Nexon,Diesel,Fearless + PS,FLMRD_CRNBKH,AMT,1539990,15000,0,0,0,0,30000,0,0,0,0,0,0,,1494990,49134,35000,0,215196.0021,200,15000,15400,600,1825520.002
54644127AQ8R,,,,,Nexon,Diesel,Fearless + PS,FLMRD_CRNBKH,MT,1469990,15000,0,0,0,0,30000,0,0,0,0,0,0,,1424990,47524,35000,0,204348.6081,200,15000,14700,600,1742362.608
54648926AL1R,,,,Yes,Nexon,Diesel,Creative +S,FLAME_RED,AMT,1339990,15000,0,0,0,0,30000,0,0,0,0,0,0,,1294990,44728,35000,0,186798.6523,200,15000,13400,600,1590716.652
54649026AL1R,,,,Yes,Nexon,Diesel,Creative +S,FLAME_RED,MT,1269990,15000,0,0,0,0,30000,0,0,0,0,0,0,,1224990,43224,35000,0,177348.6654,200,15000,12700,600,1509062.665
54640825AL1R,,,,Yes,Nexon,Petrol,Smart,FLAME_RED,MT,799990,15000,0,0,0,0,15000,0,0,0,0,0,0,,769990,31413,35000,0,85898.96404,200,15000,0,600,938101.964
54640826AL1R,,,,,Nexon,Petrol,Smart +,FLAME_RED,AMT,959990,15000,0,0,0,0,15000,0,0,0,0,0,0,,929990,34515,35000,0,102099.0206,200,15000,0,600,1117404.021
54641027AL1R,,,,Yes,Nexon,Petrol,Pure +,FLAME_RED,MT,969990,15000,0,0,0,0,15000,0,0,0,0,0,0,,939990,34710,35000,0,103111.4875,200,15000,0,600,1128611.488
54641127AL1R,,,,Yes,Nexon,Petrol,Pure +,FLAME_RED,AMT,1039990,15000,0,0,0,0,15000,0,0,0,0,0,0,,1009990,36063,35000,0,110198.9563,200,15000,10400,600,1217451.956
54641427AL1R,,,,,Nexon,Petrol,Pure + S,FLAME_RED,MT,999990,15000,0,0,0,0,15000,0,0,0,0,0,0,,969990,35288,35000,0,106148.9972,200,15000,0,600,1162226.997
54641527AL1R,,,,,Nexon,Petrol,Pure + S,FLAME_RED,AMT,1069990,15000,0,0,0,0,15000,0,0,0,0,0,0,,1039990,36648,35000,0,113236.4592,200,15000,10700,600,1251374.459
54641827AL1R,,,,,Nexon,Petrol,Creative,FLAME_RED,AMT,1169990,15000,0,0,0,0,15000,0,0,0,0,0,0,,1139990,38582,35000,0,123361.4775,200,15000,11700,600,1364433.478
54641927AL1R,,,,Yes,Nexon,Petrol,Creative,FLAME_RED,DCA,1219990,15000,0,0,0,0,15000,0,0,0,0,0,0,,1189990,39550,35000,0,128424.0155,200,15000,12200,600,1420964.016
54642027AL1R,,,,Yes,Nexon,Petrol,Creative,FLAME_RED,MT,1099990,15000,0,0,0,0,15000,0,0,0,0,0,0,,1069990,37226,35000,0,116273.9728,200,15000,11000,600,1285289.973
54643327AQ8R,,,,,Nexon,Petrol,Creative + PS,FLMRED_CRNBKH,DCA,1349990,15000,0,0,0,0,15000,0,0,0,0,0,0,,1319990,42069,35000,0,141586.4809,200,15000,13500,600,1567945.481
54643427AQ8R,,,,,Nexon,Petrol,Creative + PS,FLMRED_CRNBKH,MT,1229990,15000,0,0,0,0,15000,0,0,0,0,0,0,,1199990,39745,35000,0,129436.5139,200,15000,12300,600,1432271.514
54644227AQ8R,,,,Yes,Nexon,Petrol,Fearless + PS,FLMRED_CRNBKH,DCA,1449990,15000,0,0,0,0,15000,0,0,0,0,0,0,,1419990,44005,35000,0,151711.4724,200,15000,14500,600,1681006.472
54644327AQ8R,,,,Yes,Nexon,Petrol,Fearless + PS,FLMRED_CRNBKH,MT,1329990,15000,0,0,0,0,15000,0,0,0,0,0,0,,1299990,41680,35000,0,139561.4751,200,15000,13300,600,1545331.475
54649126AL1R,,,,,Nexon,Petrol,Creative +S,FLAME_RED,AMT,1199990,15000,0,0,0,0,15000,0,0,0,0,0,0,,1169990,39161,35000,0,126399.0072,200,15000,12000,600,1398350.007
54649326AL1R,,,,Yes,Nexon,Petrol,Creative +S,FLAME_RED,MT,1129990,15000,0,0,0,0,15000,0,0,0,0,0,0,,1099990,37807,35000,0,119311.4809,200,15000,11300,600,1319208.481
54649725AL1R,,,,Yes,Nexon,Petrol,Smart +,FLAME_RED,MT,889990,15000,0,0,0,0,15000,0,0,0,0,0,0,,859990,33158,35000,0,95011.45215,200,15000,0,600,1038959.452
54649825AL1R,,Yes,Yes,,Nexon,Petrol,Smart + S,FLAME_RED,MT,919990,15000,0,0,0,0,15000,0,0,0,0,0,0,,889990,33740,35000,0,98048.965,200,15000,0,600,1072578.965
54724525APTR,,,Yes,Yes,Curvv,EV,EMPOWERED + A LR,GLY_CARBN_BK,EV,2224000,0,100000,20000,50000,0,30000,0,0,0,0,0,0,,2024000,72960,35000,0,2200,200,15000,22240,600,2172200
54711226APTR,,,,Yes,Curvv,Petrol GDI,ACCOM S DK TGDI DCA,GLY_CARBN_BK,DCA,1798990,0,0,0,0,0,20000,0,0,0,0,0,0,,1778990,53984,35000,0,187697.485,200,15000,17990,600,2089461.485
54713525APTR,,,,,Curvv,Petrol GDI,ACCOM + A DK TGDI DCA,GLY_CARBN_BK,DCA,1948990,0,0,0,0,0,20000,0,0,0,0,0,0,,1928990,57156,35000,0,202922.485,200,15000,19490,600,2259358.485
54714725APTR,,,,Yes,Curvv,Diesel,ACCOM S DMT,GLY_CARBN_BK,MT,1668990,0,0,0,0,0,45000,0,0,0,0,0,0,,1623990,54787,35000,0,230413.65,200,15000,16690,600,1976680.65
54420528AR0R,,,,Yes,Altroz,Diesel,Accompl S,D_Beige,MT,1129000,0,0,0,0,0,0,0,0,0,0,0,0,,1129000,40194,35000,0,157315,200,15000,11290,600,1388599
54420528ANGR,,,,Yes,Altroz,Diesel,Accompl S,D_Blue,MT,1129000,0,0,0,0,0,0,0,0,0,0,0,0,,1129000,40194,35000,0,157315,200,15000,11290,600,1388599
54420528AR1R,,,Yes,Yes,Altroz,Diesel,Accompl S,D_Coral,MT,1129000,0,0,0,0,0,0,0,0,0,0,0,0,,1129000,40194,35000,0,157315,200,15000,11290,600,1388599
54420528APPR,,,Yes,Yes,Altroz,Diesel,Accompl S,D_Grey,MT,1129000,0,0,0,0,0,0,0,0,0,0,0,0,,1129000,40194,35000,0,157315,200,15000,11290,600,1388599
54420528AKUR,,,,Yes,Altroz,Diesel,Accompl S,D_White,MT,1129000,0,0,0,0,0,0,0,0,0,0,0,0,,1129000,40194,35000,0,157315,200,15000,11290,600,1388599
54424827AR0R,,,Yes,Yes,Altroz,Petrol,Accompl +S,D_Beige,DCA,1149000,0,0,0,0,0,0,0,0,0,0,0,0,,1149000,38175,35000,0,121523.5,200,15000,11490,600,1370988.5
54424827ANGR,,,,,Altroz,Petrol,Accompl +S,D_Blue,DCA,1149000,0,0,0,0,0,0,0,0,0,0,0,0,,1149000,38175,35000,0,121523.5,200,15000,11490,600,1370988.5
54424827AR1R,,,,Yes,Altroz,Petrol,Accompl +S,D_Coral,DCA,1149000,0,0,0,0,0,0,0,0,0,0,0,0,,1149000,38175,35000,0,121523.5,200,15000,11490,600,1370988.5
54424827APPR,,,Yes,Yes,Altroz,Petrol,Accompl +S,D_Grey,DCA,1149000,0,0,0,0,0,0,0,0,0,0,0,0,,1149000,38175,35000,0,121523.5,200,15000,11490,600,1370988.5
54424827AKUR,,,,Yes,Altroz,Petrol,Accompl +S,D_White,DCA,1149000,0,0,0,0,0,0,0,0,0,0,0,0,,1149000,38175,35000,0,121523.5,200,15000,11490,600,1370988.5
54420227AR0R,,,Yes,Yes,Altroz,CNG,Accompl S,D_Beige,MT,1109000,0,0,0,0,0,0,0,0,0,0,0,0,,1109000,38110,35000,0,117263.5,200,15000,11090,600,1326263.5
54420227ANGR,,,,Yes,Altroz,CNG,Accompl S,D_Blue,MT,1109000,0,0,0,0,0,0,0,0,0,0,0,0,,1109000,38110,35000,0,117263.5,200,15000,11090,600,1326263.5
54420227AR1R,,,,Yes,Altroz,CNG,Accompl S,D_Coral,MT,1109000,0,0,0,0,0,0,0,0,0,0,0,0,,1109000,38110,35000,0,117263.5,200,15000,11090,600,1326263.5
54420227APPR,,,Yes,,Altroz,CNG,Accompl S,D_Grey,MT,1109000,0,0,0,0,0,0,0,0,0,0,0,0,,1109000,38110,35000,0,117263.5,200,15000,11090,600,1326263.5
54420227AKUR,,,Yes,Yes,Altroz,CNG,Accompl S,D_White,MT,1109000,0,0,0,0,0,0,0,0,0,0,0,0,,1109000,38110,35000,0,117263.5,200,15000,11090,600,1326263.5
54429826AR0R,,,Yes,Yes,Altroz,Petrol,Accompl S,D_Beige,MT,999000,0,0,0,0,0,0,0,0,0,0,0,0,,999000,35272,35000,0,106298.5,200,15000,0,600,1191370.5
54429826ANGR,,,,,Altroz,Petrol,Accompl S,D_Blue,MT,999000,0,0,0,0,0,0,0,0,0,0,0,0,,999000,35272,35000,0,106298.5,200,15000,0,600,1191370.5
54429826AR1R,,,,,Altroz,Petrol,Accompl S,D_Coral,MT,999000,0,0,0,0,0,0,0,0,0,0,0,0,,999000,35272,35000,0,106298.5,200,15000,0,600,1191370.5
54429826APPR,,,Yes,Yes,Altroz,Petrol,Accompl S,D_Grey,MT,999000,0,0,0,0,0,0,0,0,0,0,0,0,,999000,35272,35000,0,106298.5,200,15000,0,600,1191370.5
54429826AKUR,,,Yes,Yes,Altroz,Petrol,Accompl S,D_White,MT,999000,0,0,0,0,0,0,0,0,0,0,0,0,,999000,35272,35000,0,106298.5,200,15000,0,600,1191370.5
54424327AA0R,,,Yes,Yes,Altroz,Petrol,Creative,Beige,MT,869000,0,0,0,0,0,0,0,0,0,0,0,0,,869000,32751,35000,0,93103.5,200,15000,0,600,1045654.5
54424327AM3R,,,,Yes,Altroz,Petrol,Creative,Blue,MT,869000,0,0,0,0,0,0,0,0,0,0,0,0,,869000,32751,35000,0,93103.5,200,15000,0,600,1045654.5
54424327AM5R,,,,,Altroz,Petrol,Creative,Coral,MT,869000,0,0,0,0,0,0,0,0,0,0,0,0,,869000,32751,35000,0,93103.5,200,15000,0,600,1045654.5
54424327ANZR,,,Yes,Yes,Altroz,Petrol,Creative,Grey,MT,869000,0,0,0,0,0,0,0,0,0,0,0,0,,869000,32751,35000,0,93103.5,200,15000,0,600,1045654.5
54424327AIJR,,,Yes,Yes,Altroz,Petrol,Creative,White,MT,869000,0,0,0,0,0,0,0,0,0,0,0,0,,869000,32751,35000,0,93103.5,200,15000,0,600,1045654.5
54424427AA0R,,,Yes,Yes,Altroz,CNG,Creative S,Beige,MT,999900,0,0,0,0,0,0,0,0,0,0,0,0,,999900,35946,35000,0,106189.85,200,15000,0,600,1192835.85
54424427AM3R,,,,Yes,Altroz,CNG,Creative S,Blue,MT,999900,0,0,0,0,0,0,0,0,0,0,0,0,,999900,35946,35000,0,106189.85,200,15000,0,600,1192835.85
54424427AM5R,,,,Yes,Altroz,CNG,Creative S,Coral,MT,999900,0,0,0,0,0,0,0,0,0,0,0,0,,999900,35946,35000,0,106189.85,200,15000,0,600,1192835.85
54424427ANZR,,,Yes,Yes,Altroz,CNG,Creative S,Grey,MT,999900,0,0,0,0,0,0,0,0,0,0,0,0,,999900,35946,35000,0,106189.85,200,15000,0,600,1192835.85
54424427AIJR,,,Yes,Yes,Altroz,CNG,Creative S,White,MT,999900,0,0,0,0,0,0,0,0,0,0,0,0,,999900,35946,35000,0,106189.85,200,15000,0,600,1192835.85
54424727AA0R,,,Yes,Yes,Altroz,Petrol,Creative S,Beige,MT,905000,0,0,0,0,0,0,0,0,0,0,0,0,,905000,33450,35000,0,96757.5,200,15000,0,600,1086007.5
54424727AM3R,,,,Yes,Altroz,Petrol,Creative S,Blue,MT,905000,0,0,0,0,0,0,0,0,0,0,0,0,,905000,33450,35000,0,96757.5,200,15000,0,600,1086007.5
54424727AM5R,,,,,Altroz,Petrol,Creative S,Coral,MT,905000,0,0,0,0,0,0,0,0,0,0,0,0,,905000,33450,35000,0,96757.5,200,15000,0,600,1086007.5
54424727ANZR,,,Yes,Yes,Altroz,Petrol,Creative S,Grey,MT,905000,0,0,0,0,0,0,0,0,0,0,0,0,,905000,33450,35000,0,96757.5,200,15000,0,600,1086007.5
54424727AIJR,,,Yes,Yes,Altroz,Petrol,Creative S,White,MT,905000,0,0,0,0,0,0,0,0,0,0,0,0,,905000,33450,35000,0,96757.5,200,15000,0,600,1086007.5
54420328AM3R,,,,Yes,Altroz,CNG,Smart,Blue,MT,789000,0,0,0,0,0,0,0,0,0,0,0,0,,789000,31768,35000,0,84783.5,200,15000,0,600,956351.5
54420328AIJR,,,Yes,Yes,Altroz,CNG,Smart,White,MT,789000,0,0,0,0,0,0,0,0,0,0,0,0,,789000,31768,35000,0,84783.5,200,15000,0,600,956351.5
54428127AA0R,,,,Yes,Altroz,Petrol,Creative,Beige,AMT,929000,0,0,0,0,0,0,0,0,0,0,0,0,,929000,33915,35000,0,99193.5,200,15000,0,600,1112908.5
54428127AM3R,,,,,Altroz,Petrol,Creative,Blue,AMT,929000,0,0,0,0,0,0,0,0,0,0,0,0,,929000,33915,35000,0,99193.5,200,15000,0,600,1112908.5
54428127AM5R,,,,Yes,Altroz,Petrol,Creative,Coral,AMT,929000,0,0,0,0,0,0,0,0,0,0,0,0,,929000,33915,35000,0,99193.5,200,15000,0,600,1112908.5
54428127ANZR,,,Yes,Yes,Altroz,Petrol,Creative,Grey,AMT,929000,0,0,0,0,0,0,0,0,0,0,0,0,,929000,33915,35000,0,99193.5,200,15000,0,600,1112908.5
54428127AIJR,,,,Yes,Altroz,Petrol,Creative,White,AMT,929000,0,0,0,0,0,0,0,0,0,0,0,0,,929000,33915,35000,0,99193.5,200,15000,0,600,1112908.5
54425127AA0R,,,,Yes,Altroz,Petrol,Pure,Beige,MT,769000,0,0,0,0,0,0,0,0,0,0,0,0,,769000,30815,35000,0,82953.5,200,15000,0,600,933568.5
54425127AM3R,,,Yes,Yes,Altroz,Petrol,Pure,Blue,MT,769000,0,0,0,0,0,0,0,0,0,0,0,0,,769000,30815,35000,0,82953.5,200,15000,0,600,933568.5
54425127AM5R,,,,,Altroz,Petrol,Pure,Coral,MT,769000,0,0,0,0,0,0,0,0,0,0,0,0,,769000,30815,35000,0,82953.5,200,15000,0,600,933568.5
54425127ANZR,,,Yes,Yes,Altroz,Petrol,Pure,Grey,MT,769000,0,0,0,0,0,0,0,0,0,0,0,0,,769000,30815,35000,0,82953.5,200,15000,0,600,933568.5
54425127AIJR,,,Yes,Yes,Altroz,Petrol,Pure,White,MT,769000,0,0,0,0,0,0,0,0,0,0,0,0,,769000,30815,35000,0,82953.5,200,15000,0,600,933568.5
54428126AR0R,,,,,Altroz,Petrol,Accompl S,D_Beige,DCA,1124000,0,0,0,0,0,0,0,0,0,0,0,0,,1124000,37691,35000,0,118986,200,15000,11240,600,1342717
54428126ANGR,,,,,Altroz,Petrol,Accompl S,D_Blue,DCA,1124000,0,0,0,0,0,0,0,0,0,0,0,0,,1124000,37691,35000,0,118986,200,15000,11240,600,1342717
54428126AR1R,,,,,Altroz,Petrol,Accompl S,D_Coral,DCA,1124000,0,0,0,0,0,0,0,0,0,0,0,0,,1124000,37691,35000,0,118986,200,15000,11240,600,1342717
54428126APPR,,,,Yes,Altroz,Petrol,Accompl S,D_Grey,DCA,1124000,0,0,0,0,0,0,0,0,0,0,0,0,,1124000,37691,35000,0,118986,200,15000,11240,600,1342717
54428126AKUR,,,,Yes,Altroz,Petrol,Accompl S,D_White,DCA,1124000,0,0,0,0,0,0,0,0,0,0,0,0,,1124000,37691,35000,0,118986,200,15000,11240,600,1342717
54424627AA0R,,,,Yes,Altroz,Diesel,Creative S,Beige,MT,1035000,0,0,0,0,0,0,0,0,0,0,0,0,,1035000,38172,35000,0,144625,200,15000,10350,600,1278947
54424627AM3R,,,,,Altroz,Diesel,Creative S,Blue,MT,1035000,0,0,0,0,0,0,0,0,0,0,0,0,,1035000,38172,35000,0,144625,200,15000,10350,600,1278947
54424627AM5R,,,,,Altroz,Diesel,Creative S,Coral,MT,1035000,0,0,0,0,0,0,0,0,0,0,0,0,,1035000,38172,35000,0,144625,200,15000,10350,600,1278947
54424627ANZR,,,,Yes,Altroz,Diesel,Creative S,Grey,MT,1035000,0,0,0,0,0,0,0,0,0,0,0,0,,1035000,38172,35000,0,144625,200,15000,10350,600,1278947
54424627AIJR,,,Yes,Yes,Altroz,Diesel,Creative S,White,MT,1035000,0,0,0,0,0,0,0,0,0,0,0,0,,1035000,38172,35000,0,144625,200,15000,10350,600,1278947
54428227AA0R,,,,Yes,Altroz,Petrol,Creative S,Beige,DCA,1030000,0,0,0,0,0,0,0,0,0,0,0,0,,1030000,35870,35000,0,109445,200,15000,10300,600,1236415
54428227AM3R,,,,Yes,Altroz,Petrol,Creative S,Blue,DCA,1030000,0,0,0,0,0,0,0,0,0,0,0,0,,1030000,35870,35000,0,109445,200,15000,10300,600,1236415
54428227AM5R,,,,Yes,Altroz,Petrol,Creative S,Coral,DCA,1030000,0,0,0,0,0,0,0,0,0,0,0,0,,1030000,35870,35000,0,109445,200,15000,10300,600,1236415
54428227ANZR,,,,Yes,Altroz,Petrol,Creative S,Grey,DCA,1030000,0,0,0,0,0,0,0,0,0,0,0,0,,1030000,35870,35000,0,109445,200,15000,10300,600,1236415
54428227AIJR,,,Yes,Yes,Altroz,Petrol,Creative S,White,DCA,1030000,0,0,0,0,0,0,0,0,0,0,0,0,,1030000,35870,35000,0,109445,200,15000,10300,600,1236415
54424927AA0R,,,Yes,Yes,Altroz,CNG,Pure,Beige,MT,879000,0,0,0,0,0,0,0,0,0,0,0,0,,879000,33554,35000,0,93918.5,200,15000,0,600,1057272.5
54424927AM3R,,,Yes,Yes,Altroz,CNG,Pure,Blue,MT,879000,0,0,0,0,0,0,0,0,0,0,0,0,,879000,33554,35000,0,93918.5,200,15000,0,600,1057272.5
54424927AM5R,,,Yes,,Altroz,CNG,Pure,Coral,MT,879000,0,0,0,0,0,0,0,0,0,0,0,0,,879000,33554,35000,0,93918.5,200,15000,0,600,1057272.5
